,#bit12,#bit11,#bit10,#bit9,#bit8,#bit7,#bit6,#bit5,#bit4,#bit3,#bit2,#bit1,Expected Time,k-opt
Expected Time General,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.718722030152165,All
3732,1,1,1,0,1,0,0,1,0,1,0,0,29.399999999999974,1
3731,1,1,1,0,1,0,0,1,0,0,1,1,27.399999999999974,1
3730,1,1,1,0,1,0,0,1,0,0,1,0,29.399999999999974,1
3729,1,1,1,0,1,0,0,1,0,0,0,1,29.399999999999974,1
3728,1,1,1,0,1,0,0,1,0,0,0,0,30.54285714285715,2
3727,1,1,1,0,1,0,0,0,1,1,1,1,24.999999999999975,1
3726,1,1,1,0,1,0,0,0,1,1,1,0,27.399999999999974,1
3725,1,1,1,0,1,0,0,0,1,1,0,1,27.399999999999974,1
3724,1,1,1,0,1,0,0,0,1,1,0,0,29.399999999999974,1
3723,1,1,1,0,1,0,0,0,1,0,1,1,27.399999999999974,1
3722,1,1,1,0,1,0,0,0,1,0,1,0,29.399999999999974,1
3721,1,1,1,0,1,0,0,0,1,0,0,1,29.399999999999974,1
3720,1,1,1,0,1,0,0,0,1,0,0,0,30.532142857142826,3
3719,1,1,1,0,1,0,0,0,0,1,1,1,27.399999999999974,1
3718,1,1,1,0,1,0,0,0,0,1,1,0,29.399999999999974,1
3717,1,1,1,0,1,0,0,0,0,1,0,1,29.399999999999974,1
3716,1,1,1,0,1,0,0,0,0,1,0,0,30.495622119815632,3
3715,1,1,1,0,1,0,0,0,0,0,1,1,29.399999999999974,1
3714,1,1,1,0,1,0,0,0,0,0,1,0,30.47823129251697,3
3713,1,1,1,0,1,0,0,0,0,0,0,1,30.47823129251697,3
3712,1,1,1,0,1,0,0,0,0,0,0,0,31.241269841269844,3
3711,1,1,1,0,0,1,1,1,1,1,1,1,17.99999999999998,1
3710,1,1,1,0,0,1,1,1,1,1,1,0,21.999999999999975,1
3709,1,1,1,0,0,1,1,1,1,1,0,1,21.999999999999975,1
3708,1,1,1,0,0,1,1,1,1,1,0,0,24.999999999999975,1
3707,1,1,1,0,0,1,1,1,1,0,1,1,21.999999999999975,1
3706,1,1,1,0,0,1,1,1,1,0,1,0,24.999999999999975,1
3705,1,1,1,0,0,1,1,1,1,0,0,1,24.999999999999975,1
3704,1,1,1,0,0,1,1,1,1,0,0,0,27.399999999999974,1
3703,1,1,1,0,0,1,1,1,0,1,1,1,21.999999999999975,1
3702,1,1,1,0,0,1,1,1,0,1,1,0,24.999999999999975,1
3701,1,1,1,0,0,1,1,1,0,1,0,1,24.999999999999975,1
3700,1,1,1,0,0,1,1,1,0,1,0,0,27.399999999999974,1
3699,1,1,1,0,0,1,1,1,0,0,1,1,24.999999999999975,1
3698,1,1,1,0,0,1,1,1,0,0,1,0,27.399999999999974,1
3697,1,1,1,0,0,1,1,1,0,0,0,1,27.399999999999974,1
3696,1,1,1,0,0,1,1,1,0,0,0,0,29.399999999999974,1
3695,1,1,1,0,0,1,1,0,1,1,1,1,21.999999999999975,1
3694,1,1,1,0,0,1,1,0,1,1,1,0,24.999999999999975,1
3693,1,1,1,0,0,1,1,0,1,1,0,1,24.999999999999975,1
3692,1,1,1,0,0,1,1,0,1,1,0,0,27.399999999999974,1
3691,1,1,1,0,0,1,1,0,1,0,1,1,24.999999999999975,1
3690,1,1,1,0,0,1,1,0,1,0,1,0,27.399999999999974,1
3689,1,1,1,0,0,1,1,0,1,0,0,1,27.399999999999974,1
3688,1,1,1,0,0,1,1,0,1,0,0,0,29.399999999999974,1
3687,1,1,1,0,0,1,1,0,0,1,1,1,24.999999999999975,1
3686,1,1,1,0,0,1,1,0,0,1,1,0,27.399999999999974,1
3685,1,1,1,0,0,1,1,0,0,1,0,1,27.399999999999974,1
3684,1,1,1,0,0,1,1,0,0,1,0,0,29.399999999999974,1
3683,1,1,1,0,0,1,1,0,0,0,1,1,27.399999999999974,1
3682,1,1,1,0,0,1,1,0,0,0,1,0,29.399999999999974,1
3681,1,1,1,0,0,1,1,0,0,0,0,1,29.399999999999974,1
3680,1,1,1,0,0,1,1,0,0,0,0,0,30.54285714285715,2
3679,1,1,1,0,0,1,0,1,1,1,1,1,21.999999999999975,1
3678,1,1,1,0,0,1,0,1,1,1,1,0,24.999999999999975,1
3677,1,1,1,0,0,1,0,1,1,1,0,1,24.999999999999975,1
3676,1,1,1,0,0,1,0,1,1,1,0,0,27.399999999999974,1
3675,1,1,1,0,0,1,0,1,1,0,1,1,24.999999999999975,1
3674,1,1,1,0,0,1,0,1,1,0,1,0,27.399999999999974,1
3673,1,1,1,0,0,1,0,1,1,0,0,1,27.399999999999974,1
3672,1,1,1,0,0,1,0,1,1,0,0,0,29.399999999999974,1
3671,1,1,1,0,0,1,0,1,0,1,1,1,24.999999999999975,1
3670,1,1,1,0,0,1,0,1,0,1,1,0,27.399999999999974,1
3669,1,1,1,0,0,1,0,1,0,1,0,1,27.399999999999974,1
3668,1,1,1,0,0,1,0,1,0,1,0,0,29.399999999999974,1
3667,1,1,1,0,0,1,0,1,0,0,1,1,27.399999999999974,1
3666,1,1,1,0,0,1,0,1,0,0,1,0,29.399999999999974,1
3665,1,1,1,0,0,1,0,1,0,0,0,1,29.399999999999974,1
3664,1,1,1,0,0,1,0,1,0,0,0,0,30.50745779793395,3
3663,1,1,1,0,0,1,0,0,1,1,1,1,24.999999999999975,1
3662,1,1,1,0,0,1,0,0,1,1,1,0,27.399999999999974,1
3661,1,1,1,0,0,1,0,0,1,1,0,1,27.399999999999974,1
3660,1,1,1,0,0,1,0,0,1,1,0,0,29.399999999999974,1
3659,1,1,1,0,0,1,0,0,1,0,1,1,27.399999999999974,1
3658,1,1,1,0,0,1,0,0,1,0,1,0,29.399999999999974,1
3657,1,1,1,0,0,1,0,0,1,0,0,1,29.399999999999974,1
3656,1,1,1,0,0,1,0,0,1,0,0,0,30.45711880711876,3
3655,1,1,1,0,0,1,0,0,0,1,1,1,27.399999999999974,1
3654,1,1,1,0,0,1,0,0,0,1,1,0,29.399999999999974,1
3653,1,1,1,0,0,1,0,0,0,1,0,1,29.399999999999974,1
3652,1,1,1,0,0,1,0,0,0,1,0,0,30.42602707749761,3
3651,1,1,1,0,0,1,0,0,0,0,1,1,29.399999999999974,1
3650,1,1,1,0,0,1,0,0,0,0,1,0,30.411157119852717,3
3649,1,1,1,0,0,1,0,0,0,0,0,1,30.411157119852717,3
3648,1,1,1,0,0,1,0,0,0,0,0,0,31.164150943396116,4
3647,1,1,1,0,0,0,1,1,1,1,1,1,21.999999999999975,1
3646,1,1,1,0,0,0,1,1,1,1,1,0,24.999999999999975,1
3645,1,1,1,0,0,0,1,1,1,1,0,1,24.999999999999975,1
3644,1,1,1,0,0,0,1,1,1,1,0,0,27.399999999999974,1
3643,1,1,1,0,0,0,1,1,1,0,1,1,24.999999999999975,1
3642,1,1,1,0,0,0,1,1,1,0,1,0,27.399999999999974,1
3641,1,1,1,0,0,0,1,1,1,0,0,1,27.399999999999974,1
3640,1,1,1,0,0,0,1,1,1,0,0,0,29.399999999999974,1
3639,1,1,1,0,0,0,1,1,0,1,1,1,24.999999999999975,1
3638,1,1,1,0,0,0,1,1,0,1,1,0,27.399999999999974,1
3637,1,1,1,0,0,0,1,1,0,1,0,1,27.399999999999974,1
3636,1,1,1,0,0,0,1,1,0,1,0,0,29.399999999999974,1
3635,1,1,1,0,0,0,1,1,0,0,1,1,27.399999999999974,1
3634,1,1,1,0,0,0,1,1,0,0,1,0,29.399999999999974,1
3633,1,1,1,0,0,0,1,1,0,0,0,1,29.399999999999974,1
3632,1,1,1,0,0,0,1,1,0,0,0,0,30.451970473724025,3
3631,1,1,1,0,0,0,1,0,1,1,1,1,24.999999999999975,1
3630,1,1,1,0,0,0,1,0,1,1,1,0,27.399999999999974,1
3629,1,1,1,0,0,0,1,0,1,1,0,1,27.399999999999974,1
3628,1,1,1,0,0,0,1,0,1,1,0,0,29.399999999999974,1
3627,1,1,1,0,0,0,1,0,1,0,1,1,27.399999999999974,1
3626,1,1,1,0,0,0,1,0,1,0,1,0,29.399999999999974,1
3625,1,1,1,0,0,0,1,0,1,0,0,1,29.399999999999974,1
3624,1,1,1,0,0,0,1,0,1,0,0,0,30.407521017087785,3
3623,1,1,1,0,0,0,1,0,0,1,1,1,27.399999999999974,1
3622,1,1,1,0,0,0,1,0,0,1,1,0,29.399791983764075,3
3621,1,1,1,0,0,0,1,0,0,1,0,1,29.399791983764075,3
3620,1,1,1,0,0,0,1,0,0,1,0,0,30.37991770155113,3
3619,1,1,1,0,0,0,1,0,0,0,1,1,29.399986132250937,2
3618,1,1,1,0,0,0,1,0,0,0,1,0,30.366672759418865,3
3617,1,1,1,0,0,0,1,0,0,0,0,1,30.366672759418865,3
3616,1,1,1,0,0,0,1,0,0,0,0,0,31.01206896551712,4
3615,1,1,1,0,0,0,0,1,1,1,1,1,24.999999999999975,1
3614,1,1,1,0,0,0,0,1,1,1,1,0,27.399999999999974,1
3613,1,1,1,0,0,0,0,1,1,1,0,1,27.399999999999974,1
3612,1,1,1,0,0,0,0,1,1,1,0,0,29.399999999999974,1
3611,1,1,1,0,0,0,0,1,1,0,1,1,27.399999999999974,1
3610,1,1,1,0,0,0,0,1,1,0,1,0,29.386449342616288,3
3609,1,1,1,0,0,0,0,1,1,0,0,1,29.386449342616288,3
3608,1,1,1,0,0,0,0,1,1,0,0,0,30.37528081571665,3
3607,1,1,1,0,0,0,0,1,0,1,1,1,27.399999999999974,1
3606,1,1,1,0,0,0,0,1,0,1,1,0,29.3722566977851,3
3605,1,1,1,0,0,0,0,1,0,1,0,1,29.3722566977851,3
3604,1,1,1,0,0,0,0,1,0,1,0,0,30.349591478331288,3
3603,1,1,1,0,0,0,0,1,0,0,1,1,29.384203224111644,3
3602,1,1,1,0,0,0,0,1,0,0,1,0,30.33723776070724,3
3601,1,1,1,0,0,0,0,1,0,0,0,1,30.33723776070724,3
3600,1,1,1,0,0,0,0,1,0,0,0,0,30.932783361473476,4
3599,1,1,1,0,0,0,0,0,1,1,1,1,27.399999999999974,1
3598,1,1,1,0,0,0,0,0,1,1,1,0,29.370563652941563,3
3597,1,1,1,0,0,0,0,0,1,1,0,1,29.370563652941563,3
3596,1,1,1,0,0,0,0,0,1,1,0,0,30.332448007356902,3
3595,1,1,1,0,0,0,0,0,1,0,1,1,29.381724454296073,3
3594,1,1,1,0,0,0,0,0,1,0,1,0,30.320890068810993,3
3593,1,1,1,0,0,0,0,0,1,0,0,1,30.320890068810993,3
3592,1,1,1,0,0,0,0,0,1,0,0,0,30.895426293755566,4
3591,1,1,1,0,0,0,0,0,0,1,1,1,29.395489044837586,2
3590,1,1,1,0,0,0,0,0,0,1,1,0,30.31649694363544,3
3589,1,1,1,0,0,0,0,0,0,1,0,1,30.31649694363544,3
3588,1,1,1,0,0,0,0,0,0,1,0,0,30.883641369014885,4
3587,1,1,1,0,0,0,0,0,0,0,1,1,30.322809947109576,3
3586,1,1,1,0,0,0,0,0,0,0,1,0,30.88356398156422,4
3585,1,1,1,0,0,0,0,0,0,0,0,1,30.88356398156422,4
3584,1,1,1,0,0,0,0,0,0,0,0,0,31.285714285714292,5
3583,1,1,0,1,1,1,1,1,1,1,1,1,11.999999999999984,1
3582,1,1,0,1,1,1,1,1,1,1,1,0,17.99999999999998,1
3581,1,1,0,1,1,1,1,1,1,1,0,1,17.99999999999998,1
3580,1,1,0,1,1,1,1,1,1,1,0,0,21.999999999999975,1
3579,1,1,0,1,1,1,1,1,1,0,1,1,17.99999999999998,1
3578,1,1,0,1,1,1,1,1,1,0,1,0,21.999999999999975,1
3577,1,1,0,1,1,1,1,1,1,0,0,1,21.999999999999975,1
3576,1,1,0,1,1,1,1,1,1,0,0,0,24.999999999999975,1
3575,1,1,0,1,1,1,1,1,0,1,1,1,17.99999999999998,1
3574,1,1,0,1,1,1,1,1,0,1,1,0,21.999999999999975,1
3573,1,1,0,1,1,1,1,1,0,1,0,1,21.999999999999975,1
3572,1,1,0,1,1,1,1,1,0,1,0,0,24.999999999999975,1
3571,1,1,0,1,1,1,1,1,0,0,1,1,21.999999999999975,1
3570,1,1,0,1,1,1,1,1,0,0,1,0,24.999999999999975,1
3569,1,1,0,1,1,1,1,1,0,0,0,1,24.999999999999975,1
3568,1,1,0,1,1,1,1,1,0,0,0,0,27.399999999999974,1
3567,1,1,0,1,1,1,1,0,1,1,1,1,17.99999999999998,1
3566,1,1,0,1,1,1,1,0,1,1,1,0,21.999999999999975,1
3565,1,1,0,1,1,1,1,0,1,1,0,1,21.999999999999975,1
3564,1,1,0,1,1,1,1,0,1,1,0,0,24.999999999999975,1
3563,1,1,0,1,1,1,1,0,1,0,1,1,21.999999999999975,1
3562,1,1,0,1,1,1,1,0,1,0,1,0,24.999999999999975,1
3561,1,1,0,1,1,1,1,0,1,0,0,1,24.999999999999975,1
3560,1,1,0,1,1,1,1,0,1,0,0,0,27.399999999999974,1
3559,1,1,0,1,1,1,1,0,0,1,1,1,21.999999999999975,1
3558,1,1,0,1,1,1,1,0,0,1,1,0,24.999999999999975,1
3557,1,1,0,1,1,1,1,0,0,1,0,1,24.999999999999975,1
3556,1,1,0,1,1,1,1,0,0,1,0,0,27.399999999999974,1
3555,1,1,0,1,1,1,1,0,0,0,1,1,24.999999999999975,1
3554,1,1,0,1,1,1,1,0,0,0,1,0,27.399999999999974,1
3553,1,1,0,1,1,1,1,0,0,0,0,1,27.399999999999974,1
3552,1,1,0,1,1,1,1,0,0,0,0,0,29.399999999999974,1
3551,1,1,0,1,1,1,0,1,1,1,1,1,17.99999999999998,1
3550,1,1,0,1,1,1,0,1,1,1,1,0,21.999999999999975,1
3549,1,1,0,1,1,1,0,1,1,1,0,1,21.999999999999975,1
3548,1,1,0,1,1,1,0,1,1,1,0,0,24.999999999999975,1
3547,1,1,0,1,1,1,0,1,1,0,1,1,21.999999999999975,1
3546,1,1,0,1,1,1,0,1,1,0,1,0,24.999999999999975,1
3545,1,1,0,1,1,1,0,1,1,0,0,1,24.999999999999975,1
3544,1,1,0,1,1,1,0,1,1,0,0,0,27.399999999999974,1
3543,1,1,0,1,1,1,0,1,0,1,1,1,21.999999999999975,1
3542,1,1,0,1,1,1,0,1,0,1,1,0,24.999999999999975,1
3541,1,1,0,1,1,1,0,1,0,1,0,1,24.999999999999975,1
3540,1,1,0,1,1,1,0,1,0,1,0,0,27.399999999999974,1
3539,1,1,0,1,1,1,0,1,0,0,1,1,24.999999999999975,1
3538,1,1,0,1,1,1,0,1,0,0,1,0,27.399999999999974,1
3537,1,1,0,1,1,1,0,1,0,0,0,1,27.399999999999974,1
3536,1,1,0,1,1,1,0,1,0,0,0,0,29.399999999999974,1
3535,1,1,0,1,1,1,0,0,1,1,1,1,21.999999999999975,1
3534,1,1,0,1,1,1,0,0,1,1,1,0,24.999999999999975,1
3533,1,1,0,1,1,1,0,0,1,1,0,1,24.999999999999975,1
3532,1,1,0,1,1,1,0,0,1,1,0,0,27.399999999999974,1
3531,1,1,0,1,1,1,0,0,1,0,1,1,24.999999999999975,1
3530,1,1,0,1,1,1,0,0,1,0,1,0,27.399999999999974,1
3529,1,1,0,1,1,1,0,0,1,0,0,1,27.399999999999974,1
3528,1,1,0,1,1,1,0,0,1,0,0,0,29.399999999999974,1
3527,1,1,0,1,1,1,0,0,0,1,1,1,24.999999999999975,1
3526,1,1,0,1,1,1,0,0,0,1,1,0,27.399999999999974,1
3525,1,1,0,1,1,1,0,0,0,1,0,1,27.399999999999974,1
3524,1,1,0,1,1,1,0,0,0,1,0,0,29.399999999999974,1
3523,1,1,0,1,1,1,0,0,0,0,1,1,27.399999999999974,1
3522,1,1,0,1,1,1,0,0,0,0,1,0,29.399999999999974,1
3521,1,1,0,1,1,1,0,0,0,0,0,1,29.399999999999974,1
3520,1,1,0,1,1,1,0,0,0,0,0,0,30.542857142857148,2
3519,1,1,0,1,1,0,1,1,1,1,1,1,17.99999999999998,1
3518,1,1,0,1,1,0,1,1,1,1,1,0,21.999999999999975,1
3517,1,1,0,1,1,0,1,1,1,1,0,1,21.999999999999975,1
3516,1,1,0,1,1,0,1,1,1,1,0,0,24.999999999999975,1
3515,1,1,0,1,1,0,1,1,1,0,1,1,21.999999999999975,1
3514,1,1,0,1,1,0,1,1,1,0,1,0,24.999999999999975,1
3513,1,1,0,1,1,0,1,1,1,0,0,1,24.999999999999975,1
3512,1,1,0,1,1,0,1,1,1,0,0,0,27.399999999999974,1
3511,1,1,0,1,1,0,1,1,0,1,1,1,21.999999999999975,1
3510,1,1,0,1,1,0,1,1,0,1,1,0,24.999999999999975,1
3509,1,1,0,1,1,0,1,1,0,1,0,1,24.999999999999975,1
3508,1,1,0,1,1,0,1,1,0,1,0,0,27.399999999999974,1
3507,1,1,0,1,1,0,1,1,0,0,1,1,24.999999999999975,1
3506,1,1,0,1,1,0,1,1,0,0,1,0,27.399999999999974,1
3505,1,1,0,1,1,0,1,1,0,0,0,1,27.399999999999974,1
3504,1,1,0,1,1,0,1,1,0,0,0,0,29.399999999999974,1
3503,1,1,0,1,1,0,1,0,1,1,1,1,21.999999999999975,1
3502,1,1,0,1,1,0,1,0,1,1,1,0,24.999999999999975,1
3501,1,1,0,1,1,0,1,0,1,1,0,1,24.999999999999975,1
3500,1,1,0,1,1,0,1,0,1,1,0,0,27.399999999999974,1
3499,1,1,0,1,1,0,1,0,1,0,1,1,24.999999999999975,1
3498,1,1,0,1,1,0,1,0,1,0,1,0,27.399999999999974,1
3497,1,1,0,1,1,0,1,0,1,0,0,1,27.399999999999974,1
3496,1,1,0,1,1,0,1,0,1,0,0,0,29.399999999999974,1
3495,1,1,0,1,1,0,1,0,0,1,1,1,24.999999999999975,1
3494,1,1,0,1,1,0,1,0,0,1,1,0,27.399999999999974,1
3493,1,1,0,1,1,0,1,0,0,1,0,1,27.399999999999974,1
3492,1,1,0,1,1,0,1,0,0,1,0,0,29.399999999999974,1
3491,1,1,0,1,1,0,1,0,0,0,1,1,27.399999999999974,1
3490,1,1,0,1,1,0,1,0,0,0,1,0,29.399999999999974,1
3489,1,1,0,1,1,0,1,0,0,0,0,1,29.399999999999974,1
3488,1,1,0,1,1,0,1,0,0,0,0,0,30.54285714285715,2
3487,1,1,0,1,1,0,0,1,1,1,1,1,21.999999999999975,1
3486,1,1,0,1,1,0,0,1,1,1,1,0,24.999999999999975,1
3485,1,1,0,1,1,0,0,1,1,1,0,1,24.999999999999975,1
3484,1,1,0,1,1,0,0,1,1,1,0,0,27.399999999999974,1
3483,1,1,0,1,1,0,0,1,1,0,1,1,24.999999999999975,1
3482,1,1,0,1,1,0,0,1,1,0,1,0,27.399999999999974,1
3481,1,1,0,1,1,0,0,1,1,0,0,1,27.399999999999974,1
3480,1,1,0,1,1,0,0,1,1,0,0,0,29.399999999999974,1
3479,1,1,0,1,1,0,0,1,0,1,1,1,24.999999999999975,1
3478,1,1,0,1,1,0,0,1,0,1,1,0,27.399999999999974,1
3477,1,1,0,1,1,0,0,1,0,1,0,1,27.399999999999974,1
3476,1,1,0,1,1,0,0,1,0,1,0,0,29.399999999999974,1
3475,1,1,0,1,1,0,0,1,0,0,1,1,27.399999999999974,1
3474,1,1,0,1,1,0,0,1,0,0,1,0,29.399999999999974,1
3473,1,1,0,1,1,0,0,1,0,0,0,1,29.399999999999974,1
3472,1,1,0,1,1,0,0,1,0,0,0,0,30.49696345586634,3
3471,1,1,0,1,1,0,0,0,1,1,1,1,24.999999999999975,1
3470,1,1,0,1,1,0,0,0,1,1,1,0,27.399999999999974,1
3469,1,1,0,1,1,0,0,0,1,1,0,1,27.399999999999974,1
3468,1,1,0,1,1,0,0,0,1,1,0,0,29.399999999999974,1
3467,1,1,0,1,1,0,0,0,1,0,1,1,27.399999999999974,1
3466,1,1,0,1,1,0,0,0,1,0,1,0,29.399999999999974,1
3465,1,1,0,1,1,0,0,0,1,0,0,1,29.399999999999974,1
3464,1,1,0,1,1,0,0,0,1,0,0,0,30.448018640641088,3
3463,1,1,0,1,1,0,0,0,0,1,1,1,27.399999999999974,1
3462,1,1,0,1,1,0,0,0,0,1,1,0,29.399999999999974,1
3461,1,1,0,1,1,0,0,0,0,1,0,1,29.399999999999974,1
3460,1,1,0,1,1,0,0,0,0,1,0,0,30.41790689484075,3
3459,1,1,0,1,1,0,0,0,0,0,1,1,29.399999999999974,1
3458,1,1,0,1,1,0,0,0,0,0,1,0,30.40356908804791,3
3457,1,1,0,1,1,0,0,0,0,0,0,1,30.40356908804791,3
3456,1,1,0,1,1,0,0,0,0,0,0,0,31.06264873022076,4
3455,1,1,0,1,0,1,1,1,1,1,1,1,17.99999999999998,1
3454,1,1,0,1,0,1,1,1,1,1,1,0,21.999999999999975,1
3453,1,1,0,1,0,1,1,1,1,1,0,1,21.999999999999975,1
3452,1,1,0,1,0,1,1,1,1,1,0,0,24.999999999999975,1
3451,1,1,0,1,0,1,1,1,1,0,1,1,21.999999999999975,1
3450,1,1,0,1,0,1,1,1,1,0,1,0,24.999999999999975,1
3449,1,1,0,1,0,1,1,1,1,0,0,1,24.999999999999975,1
3448,1,1,0,1,0,1,1,1,1,0,0,0,27.399999999999974,1
3447,1,1,0,1,0,1,1,1,0,1,1,1,21.999999999999975,1
3446,1,1,0,1,0,1,1,1,0,1,1,0,24.999999999999975,1
3445,1,1,0,1,0,1,1,1,0,1,0,1,24.999999999999975,1
3444,1,1,0,1,0,1,1,1,0,1,0,0,27.399999999999974,1
3443,1,1,0,1,0,1,1,1,0,0,1,1,24.999999999999975,1
3442,1,1,0,1,0,1,1,1,0,0,1,0,27.399999999999974,1
3441,1,1,0,1,0,1,1,1,0,0,0,1,27.399999999999974,1
3440,1,1,0,1,0,1,1,1,0,0,0,0,29.399999999999974,1
3439,1,1,0,1,0,1,1,0,1,1,1,1,21.999999999999975,1
3438,1,1,0,1,0,1,1,0,1,1,1,0,24.999999999999975,1
3437,1,1,0,1,0,1,1,0,1,1,0,1,24.999999999999975,1
3436,1,1,0,1,0,1,1,0,1,1,0,0,27.399999999999974,1
3435,1,1,0,1,0,1,1,0,1,0,1,1,24.999999999999975,1
3434,1,1,0,1,0,1,1,0,1,0,1,0,27.399999999999974,1
3433,1,1,0,1,0,1,1,0,1,0,0,1,27.399999999999974,1
3432,1,1,0,1,0,1,1,0,1,0,0,0,29.399999999999974,1
3431,1,1,0,1,0,1,1,0,0,1,1,1,24.999999999999975,1
3430,1,1,0,1,0,1,1,0,0,1,1,0,27.399999999999974,1
3429,1,1,0,1,0,1,1,0,0,1,0,1,27.399999999999974,1
3428,1,1,0,1,0,1,1,0,0,1,0,0,29.399999999999974,1
3427,1,1,0,1,0,1,1,0,0,0,1,1,27.399999999999974,1
3426,1,1,0,1,0,1,1,0,0,0,1,0,29.399999999999974,1
3425,1,1,0,1,0,1,1,0,0,0,0,1,29.399999999999974,1
3424,1,1,0,1,0,1,1,0,0,0,0,0,30.46761509056012,4
3423,1,1,0,1,0,1,0,1,1,1,1,1,21.999999999999975,1
3422,1,1,0,1,0,1,0,1,1,1,1,0,24.999999999999975,1
3421,1,1,0,1,0,1,0,1,1,1,0,1,24.999999999999975,1
3420,1,1,0,1,0,1,0,1,1,1,0,0,27.399999999999974,1
3419,1,1,0,1,0,1,0,1,1,0,1,1,24.999999999999975,1
3418,1,1,0,1,0,1,0,1,1,0,1,0,27.399999999999974,1
3417,1,1,0,1,0,1,0,1,1,0,0,1,27.399999999999974,1
3416,1,1,0,1,0,1,0,1,1,0,0,0,29.399999999999974,1
3415,1,1,0,1,0,1,0,1,0,1,1,1,24.999999999999975,1
3414,1,1,0,1,0,1,0,1,0,1,1,0,27.399999999999974,1
3413,1,1,0,1,0,1,0,1,0,1,0,1,27.399999999999974,1
3412,1,1,0,1,0,1,0,1,0,1,0,0,29.399999999999974,1
3411,1,1,0,1,0,1,0,1,0,0,1,1,27.399999999999974,1
3410,1,1,0,1,0,1,0,1,0,0,1,0,29.399999999999974,1
3409,1,1,0,1,0,1,0,1,0,0,0,1,29.399999999999974,1
3408,1,1,0,1,0,1,0,1,0,0,0,0,30.325724060302708,4
3407,1,1,0,1,0,1,0,0,1,1,1,1,24.999999999999975,1
3406,1,1,0,1,0,1,0,0,1,1,1,0,27.399999999999974,1
3405,1,1,0,1,0,1,0,0,1,1,0,1,27.399999999999974,1
3404,1,1,0,1,0,1,0,0,1,1,0,0,29.395154618489638,3
3403,1,1,0,1,0,1,0,0,1,0,1,1,27.399999999999974,1
3402,1,1,0,1,0,1,0,0,1,0,1,0,29.367642181712974,3
3401,1,1,0,1,0,1,0,0,1,0,0,1,29.367642181712974,3
3400,1,1,0,1,0,1,0,0,1,0,0,0,30.259687286077245,4
3399,1,1,0,1,0,1,0,0,0,1,1,1,27.399999999999974,1
3398,1,1,0,1,0,1,0,0,0,1,1,0,29.35262647542421,3
3397,1,1,0,1,0,1,0,0,0,1,0,1,29.35262647542421,3
3396,1,1,0,1,0,1,0,0,0,1,0,0,30.2380672603216,4
3395,1,1,0,1,0,1,0,0,0,0,1,1,29.363828371838935,3
3394,1,1,0,1,0,1,0,0,0,0,1,0,30.237925270338852,4
3393,1,1,0,1,0,1,0,0,0,0,0,1,30.237925270338852,4
3392,1,1,0,1,0,1,0,0,0,0,0,0,30.708814828465343,5
3391,1,1,0,1,0,0,1,1,1,1,1,1,21.999999999999975,1
3390,1,1,0,1,0,0,1,1,1,1,1,0,24.999999999999975,1
3389,1,1,0,1,0,0,1,1,1,1,0,1,24.999999999999975,1
3388,1,1,0,1,0,0,1,1,1,1,0,0,27.399999999999974,1
3387,1,1,0,1,0,0,1,1,1,0,1,1,24.999999999999975,1
3386,1,1,0,1,0,0,1,1,1,0,1,0,27.399999999999974,1
3385,1,1,0,1,0,0,1,1,1,0,0,1,27.399999999999974,1
3384,1,1,0,1,0,0,1,1,1,0,0,0,29.399999999999974,1
3383,1,1,0,1,0,0,1,1,0,1,1,1,24.999999999999975,1
3382,1,1,0,1,0,0,1,1,0,1,1,0,27.399999999999974,1
3381,1,1,0,1,0,0,1,1,0,1,0,1,27.399999999999974,1
3380,1,1,0,1,0,0,1,1,0,1,0,0,29.379989133158983,3
3379,1,1,0,1,0,0,1,1,0,0,1,1,27.399999999999974,1
3378,1,1,0,1,0,0,1,1,0,0,1,0,29.35340929645252,3
3377,1,1,0,1,0,0,1,1,0,0,0,1,29.35340929645252,3
3376,1,1,0,1,0,0,1,1,0,0,0,0,30.197061031169927,4
3375,1,1,0,1,0,0,1,0,1,1,1,1,24.999999999999975,1
3374,1,1,0,1,0,0,1,0,1,1,1,0,27.399999999999974,1
3373,1,1,0,1,0,0,1,0,1,1,0,1,27.399999999999974,1
3372,1,1,0,1,0,0,1,0,1,1,0,0,29.337431685910662,3
3371,1,1,0,1,0,0,1,0,1,0,1,1,27.399999999999974,1
3370,1,1,0,1,0,0,1,0,1,0,1,0,29.31240998510858,3
3369,1,1,0,1,0,0,1,0,1,0,0,1,29.31240998510858,3
3368,1,1,0,1,0,0,1,0,1,0,0,0,30.138720862087975,4
3367,1,1,0,1,0,0,1,0,0,1,1,1,27.399999999999974,1
3366,1,1,0,1,0,0,1,0,0,1,1,0,29.297967672511074,3
3365,1,1,0,1,0,0,1,0,0,1,0,1,29.297967672511074,3
3364,1,1,0,1,0,0,1,0,0,1,0,0,30.11954396049297,4
3363,1,1,0,1,0,0,1,0,0,0,1,1,29.307725776810447,3
3362,1,1,0,1,0,0,1,0,0,0,1,0,30.119390247307333,4
3361,1,1,0,1,0,0,1,0,0,0,0,1,30.119390247307333,4
3360,1,1,0,1,0,0,1,0,0,0,0,0,30.52323299189133,5
3359,1,1,0,1,0,0,0,1,1,1,1,1,24.999999999999975,1
